ID,Basket
6070,"root vegetables,other vegetables,yogurt,processed cheese,pickled vegetables,newspapers"
6071,other vegetables
6072,"chewing gum,specialty chocolate"
6076,"flour,sugar"
6080,ice cream
6081,pastry
6082,"whole milk,cereals"
6083,"citrus fruit,packaged fruit/vegetables,yogurt,white wine,long life bakery product"
6085,"berries,butter,domestic eggs,soda,red/blush wine"
6086,tropical fruit
6088,"whole milk,margarine"
6089,UHT-milk
6092,"other vegetables,whole milk,hard cheese,long life bakery product,cooking chocolate,hygiene articles"
6093,"frozen meals,soda"
6096,"chicken,root vegetables,herbs,other vegetables,canned beer,liquor (appetizer),shopping bags"
6098,"sausage,specialty bar"
6099,"other vegetables,whole milk,yogurt,beverages,hard cheese,fruit/vegetable juice"
6100,"soda,fruit/vegetable juice"
6102,"berries,packaged fruit/vegetables,yogurt,rolls/buns,misc. beverages"
6104,"citrus fruit,whipped/sour cream"
6105,"berries,whipped/sour cream,domestic eggs"
6106,"meat,chicken,other vegetables,whole milk"
6107,"coffee,soda,canned beer"
6108,long life bakery product
6110,"root vegetables,whole milk,yogurt,brown bread,pastry,specialty chocolate,candy"
6111,"pork,root vegetables,rice,sparkling wine,hygiene articles,newspapers,shopping bags"
6112,"yogurt,domestic eggs"
6119,"sausage,whole milk,canned beer"
6121,pastry
6122,"root vegetables,whole milk,butter,rice,bottled water,soda,canned beer,white wine,specialty chocolate,detergent,decalcifier,candles"
6124,"curd,flour,canned beer"
6125,"berries,whipped/sour cream,coffee,bottled water,soda,white wine,salty snack,hygiene articles"
6126,"cat food,canned beer,specialty chocolate,hygiene articles,napkins,shopping bags"
6127,bottled water
6134,"chicken,other vegetables"
6135,photo/film
6136,"sausage,citrus fruit,tropical fruit,pip fruit,grapes,bottled water,soda,bottled beer,cake bar"
6138,"whole milk,margarine,soda,napkins,photo/film"
6139,"butter,curd"
6140,"citrus fruit,tropical fruit,pip fruit,UHT-milk,frozen fish,soda,fruit/vegetable juice,hygiene articles,napkins"
6141,pork
6143,beef
6144,"other vegetables,UHT-milk,canned vegetables,bottled water,cake bar,shopping bags"
6146,beverages
6147,pork
6149,whole milk
6150,"other vegetables,frozen vegetables,domestic eggs,soda,canned beer,liquor,shopping bags"
6151,coffee
6154,"soda,canned beer,chocolate"
6155,"frankfurter,hamburger meat,beverages,shopping bags"
6157,"tropical fruit,whole milk,candles"
6160,"other vegetables,whole milk,frozen potato products,brown bread,semi-finished bread,salt,canned vegetables"
6161,"citrus fruit,other vegetables,dessert,whipped/sour cream,soda"
6163,"citrus fruit,yogurt,canned fruit"
6165,"butter,cream cheese ,frozen vegetables,soda,fruit/vegetable juice,napkins,shopping bags"
6166,"citrus fruit,tropical fruit,onions,packaged fruit/vegetables,yogurt,napkins"
6169,"ham,pork,whole milk,yogurt,hard cheese,spread cheese,rolls/buns,white bread,brown bread,pastry,chocolate,abrasive cleaner,dental care,napkins,newspapers,shopping bags"
6170,"soda,snack products,detergent"
6173,"sausage,misc. beverages,canned beer,waffles,shopping bags"
6174,dishes
6175,"other vegetables,rolls/buns,white wine"
6180,"soda,misc. beverages,candy"
6183,specialty chocolate
6189,"meat,beef,root vegetables,other vegetables,butter,yogurt,frozen vegetables,frozen meals,coffee,long life bakery product,shopping bags"
6191,"frankfurter,onions,pickled vegetables"
6192,packaged fruit/vegetables
6194,pastry
6196,"whole milk,butter,brown bread,pastry,sweet spreads,soda,newspapers"
6201,"sausage,tropical fruit,root vegetables,other vegetables,cream cheese ,pickled vegetables,candles"
6202,"whipped/sour cream,ice cream,rolls/buns,semi-finished bread,soda"
6207,"pork,citrus fruit,dessert,whipped/sour cream,cream cheese ,salty snack,dishes"
6208,other vegetables
6210,"ham,beef,tropical fruit,whole milk,curd,yogurt,rolls/buns,ready soups,cat food"
6218,bottled beer
6222,"pip fruit,yogurt,pastry,baking powder,long life bakery product"
6225,"dessert,bottled beer,candy"
6226,"dessert,pastry,canned beer"
6229,"frankfurter,citrus fruit,grapes,rolls/buns,pastry,fruit/vegetable juice,chocolate,candy,shopping bags"
6230,"citrus fruit,grapes,whipped/sour cream,flour,margarine,sugar,soups,baking powder,long life bakery product,waffles,chocolate,specialty bar,dish cleaner,female sanitary products,cling film/bags"
6231,"pastry,cake bar"
6235,"pip fruit,other vegetables,frozen meals"
6237,bottled water
6240,other vegetables
6242,soda
6243,"chicken,citrus fruit,tropical fruit,pip fruit,whole milk,white bread"
6246,"whole milk,semi-finished bread,zwieback,soda,canned beer"
6247,rolls/buns
6248,canned beer
6249,bottled beer
6252,"beef,tropical fruit,whole milk,beverages,frozen vegetables"
6253,canned beer
6255,"frankfurter,meat,pork,beef,berries,other vegetables,whole milk,domestic eggs,Instant food products,coffee,skin care"
6257,"turkey,beef,root vegetables,whole milk"
6259,"yogurt,sugar,baking powder,fruit/vegetable juice,newspapers"
6265,"tropical fruit,other vegetables,yogurt"
6266,rolls/buns
6268,candy
6269,"pip fruit,bottled water,white wine,newspapers"
6274,rolls/buns
6275,"whole milk,yogurt,coffee"
6276,"whipped/sour cream,rolls/buns"
6277,"citrus fruit,tropical fruit,white bread,fruit/vegetable juice,napkins,shopping bags"
6280,"frankfurter,butter milk,rolls/buns,coffee"
6282,"chicken,root vegetables,margarine,bottled water,soda"
6283,canned beer
6285,specialty bar
6286,bottled water
6287,"chicken,other vegetables,oil"
6291,rolls/buns
6292,"bottled water,soda,misc. beverages,flower soil/fertilizer"
6293,soda
6294,"chicken,citrus fruit,root vegetables,butter,domestic eggs,brown bread,margarine,sweet spreads,dental care,shopping bags"
6296,nuts/prunes
6298,"other vegetables,curd,yogurt,shopping bags"
6300,"sausage,rolls/buns,newspapers"
6301,"pip fruit,whole milk,yogurt,pastry,seasonal products,male cosmetics"
6303,"liver loaf,rolls/buns,soda"
6304,"pork,berries,sugar,candy,dishes"
6305,"chicken,packaged fruit/vegetables,frozen vegetables,frozen meals,misc. beverages,newspapers,flower (seeds)"
6306,"tropical fruit,whole milk,butter milk,brown bread,shopping bags"
6312,whole milk
6314,"chicken,whole milk"
6315,"chicken,hamburger meat,onions,frozen meals,domestic eggs,vinegar,Instant food products,baking powder,pudding powder,bottled water,skin care,hygiene articles,house keeping products"
6317,"pork,hygiene articles"
6318,"ice cream,brown bread,bottled water,soda"
6319,"ham,other vegetables,frozen meals,pasta,pickled vegetables,soda,misc. beverages,candy"
6323,"sausage,pork,tropical fruit,other vegetables,yogurt,frozen vegetables,rolls/buns,bottled water"
6325,"sausage,citrus fruit,yogurt,detergent,soap"
6326,whole milk
6328,"sausage,other vegetables,rolls/buns,canned beer,shopping bags"
6329,"rolls/buns,bottled water,canned beer,newspapers"
6330,yogurt
6332,"rolls/buns,soda"
6336,"pork,root vegetables,other vegetables"
6338,"onions,other vegetables,UHT-milk,condensed milk,cream cheese ,salt,sugar,dog food,soda"
6340,"hamburger meat,tropical fruit,pip fruit,grapes,berries,packaged fruit/vegetables,whipped/sour cream,coffee,cake bar,shopping bags"
6341,rum
6342,shopping bags
6345,root vegetables
6347,"frankfurter,other vegetables,whole milk,curd,frozen fish,domestic eggs,margarine,tea,bottled beer,canned beer"
6350,chicken
6351,"baking powder,soda,shopping bags"
6352,"berries,other vegetables"
6353,pet care
6354,misc. beverages
6358,"fish,coffee"
6360,"other vegetables,butter milk,cream cheese ,rolls/buns"
6361,"ham,processed cheese,rolls/buns"
6362,"meat,chicken,pork,packaged fruit/vegetables,rolls/buns,pastry,rice,fruit/vegetable juice"
6363,"margarine,flower (seeds)"
6364,"sausage,rolls/buns,specialty chocolate"
6365,"citrus fruit,tropical fruit,butter milk,yogurt,rolls/buns"
6366,"sausage,sliced cheese,canned beer"
6367,"sausage,rolls/buns,fruit/vegetable juice"
6369,"meat,other vegetables,pickled vegetables,coffee,liquor,long life bakery product,newspapers"
6370,"soda,specialty bar"
6371,"sausage,pip fruit,other vegetables,coffee"
6373,"tropical fruit,margarine"
6379,"citrus fruit,pip fruit,berries,coffee,detergent,candles,shopping bags"
6380,"domestic eggs,soda,hygiene articles"
6382,"citrus fruit,butter"
6384,"ice cream,brown bread"
6386,"pip fruit,whole milk,newspapers"
6387,"citrus fruit,whole milk,domestic eggs,pastry,salt,oil,sugar,cocoa drinks"
6388,"brown bread,bottled beer"
6390,canned beer
6391,"sausage,other vegetables,butter,pastry,soda,dishes"
6392,canned beer
6395,"sausage,meat,whole milk,rolls/buns,cake bar,shopping bags"
6396,"other vegetables,snack products"
6399,canned beer
6404,"whipped/sour cream,curd cheese,specialty chocolate,abrasive cleaner"
6405,chocolate
6406,"pork,root vegetables,beverages,white bread,sugar"
6407,rolls/buns
6408,"frankfurter,whole milk,yogurt,tidbits,frozen vegetables,rolls/buns,detergent"
6409,"salty snack,newspapers,photo/film"
6410,photo/film
6411,photo/film
6412,"soda,canned beer"
6413,"bottled beer,canned beer"
6414,"frozen meals,soda"
6418,seasonal products
6420,shopping bags
6421,semi-finished bread
6422,"tropical fruit,butter milk,domestic eggs,rolls/buns,bottled water,soda,fruit/vegetable juice"
6425,"citrus fruit,specialty bar"
6426,"rolls/buns,canned beer,shopping bags"
6429,"yogurt,soda"
6430,"pastry,soda,specialty bar"
6431,"hamburger meat,other vegetables,rolls/buns,instant coffee,hygiene articles"
6433,"whipped/sour cream,frozen vegetables"
6434,newspapers
6436,"liver loaf,whole milk,yogurt,frozen potato products,domestic eggs,rolls/buns,misc. beverages"
6438,"fish,other vegetables,white bread,soda"
6440,"bottled beer,newspapers"
6442,"pot plants,shopping bags"
6443,"pork,tropical fruit,waffles,newspapers"
6446,"white bread,semi-finished bread,soda"
6447,shopping bags
6448,"cream cheese ,rolls/buns,soda,chewing gum"
6449,"berries,soda"
6450,tropical fruit
6452,"ice cream,kitchen towels"
6453,"frankfurter,rolls/buns,chocolate"
6457,"berries,whole milk,whipped/sour cream,beverages,fruit/vegetable juice,newspapers"
6459,"sausage,soda,bottled beer,liquor,red/blush wine"
6462,"finished products,cream cheese ,bottled water,specialty bar,shopping bags"
6464,"berries,yogurt,beverages,UHT-milk,domestic eggs,rolls/buns,mustard"
6467,"specialty chocolate,newspapers"
6470,"frankfurter,sausage,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,whole milk,yogurt,sliced cheese,frozen meals,frozen fish,brown bread,rice,oil,red/blush wine,hygiene articles"
6471,"grapes,berries,pet care,pot plants"
6476,bottled beer
6477,"rolls/buns,misc. beverages"
6483,cleaner
6484,canned beer
6485,misc. beverages
6487,specialty chocolate
6488,"pip fruit,whole milk,frozen vegetables,napkins,candles"
6490,"pork,curd cheese,rolls/buns"
6491,"pork,herbs,whole milk,yogurt,whipped/sour cream,frozen vegetables,oil,liquor (appetizer)"
6495,"other vegetables,dessert,canned beer,chewing gum,flower (seeds)"
6496,dish cleaner
6500,"frankfurter,beef,grapes,root vegetables,rolls/buns,soda,long life bakery product"
6501,"rolls/buns,bottled water,bottled beer"
6508,"whole milk,beverages"
6509,whole milk
6511,"sausage,beef,root vegetables,whole milk,butter,curd,yogurt,cream cheese ,rolls/buns,margarine"
6514,hamburger meat
6515,"chicken,citrus fruit,tropical fruit,grapes,other vegetables,whole milk,yogurt,domestic eggs,flour,oil,coffee,fruit/vegetable juice"
6518,"cream cheese ,specialty chocolate"
6519,sausage
6521,waffles
6522,"yogurt,pastry,soups,detergent,flower (seeds)"
6523,"meat,other vegetables,curd,sliced cheese,pasta,shopping bags"
6524,sausage
6526,"citrus fruit,pip fruit,UHT-milk,pet care,coffee,bottled beer"
6529,"whole milk,cake bar"
6533,"liquor,chocolate marshmallow"
6534,chocolate
6535,"sausage,rolls/buns,chocolate"
6537,"chicken,frozen vegetables,frozen dessert,bottled water,soda"
6538,"sausage,chicken,tropical fruit,grapes,berries,ice cream,misc. beverages"
6542,"beef,citrus fruit,pip fruit"
6544,coffee
6545,beverages
6547,"pip fruit,other vegetables,whole milk,frozen vegetables,chewing gum"
6548,coffee
6549,canned beer
6550,"frozen fish,chocolate marshmallow,candy,male cosmetics"
6551,"whole milk,rolls/buns,pastry"
6553,pastry
6554,"sausage,spread cheese,rolls/buns"
6555,beef
6558,"whole milk,newspapers"
6559,"canned beer,white wine"
6560,"rolls/buns,soda"
6562,"whole milk,ice cream,soda"
6563,"sausage,root vegetables,other vegetables,dessert,napkins"
6564,"beef,berries,yogurt,semi-finished bread,pasta,bottled water,misc. beverages,hygiene articles"
6567,"yogurt,frozen meals,soda"
6568,"cat food,white wine,shopping bags"
6572,"tropical fruit,pip fruit,whole milk"
6574,"canned vegetables,bottled beer"
6579,"citrus fruit,whole milk,yogurt,white bread,sugar,soda,napkins,shopping bags"
6580,citrus fruit
6581,"sausage,pork,yogurt,spread cheese,cereals,canned vegetables,salty snack,cling film/bags,shopping bags"
6586,"pip fruit,whole milk,butter,dessert,domestic eggs,rice,sugar,salty snack"
6591,"oil,bottled beer"
6595,"pork,beef,cream cheese ,tidbits,soda"
6596,bottled water
6598,"whole milk,frozen vegetables"
6599,rolls/buns
6601,"ham,finished products,whipped/sour cream,hard cheese,pasta"
6602,"frankfurter,citrus fruit,onions,other vegetables,canned beer,chocolate"
6604,"pork,tropical fruit,soda,canned beer,liquor (appetizer),newspapers"
6605,"citrus fruit,mustard,soda,canned beer,salty snack,chocolate,candy,shopping bags"
6611,"spread cheese,misc. beverages"
6612,"other vegetables,domestic eggs,napkins,dishes"
6614,"citrus fruit,tropical fruit,yogurt,frozen fish,rolls/buns,canned vegetables,soda,fruit/vegetable juice,red/blush wine,chocolate,candy,seasonal products,hygiene articles"
6615,"beef,root vegetables,hygiene articles"
6617,"sausage,pork,root vegetables,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,zwieback,sugar,coffee"
6620,"butter,ice cream,brown bread,bottled beer,rum"
6621,"tropical fruit,seasonal products"
6622,"other vegetables,sweet spreads,long life bakery product,detergent"
6624,"chicken,pork,beef,other vegetables,salt,bottled water"
6625,"sausage,pastry"
6628,"other vegetables,whole milk,yogurt,rolls/buns,ketchup,canned vegetables,napkins,photo/film"
6630,"sausage,soda,shopping bags"
6634,"white wine,chocolate,shopping bags"
6636,"sausage,spices,newspapers"
6642,"bottled water,specialty chocolate"
6644,pet care
6645,"ham,yogurt,UHT-milk,sliced cheese,frozen vegetables,frozen dessert,semi-finished bread,sweet spreads,fruit/vegetable juice,newspapers,shopping bags"
6646,"pip fruit,dessert,butter milk,yogurt,whipped/sour cream,frozen vegetables,rolls/buns"
6648,"tropical fruit,brown bread,margarine,cat food,detergent,cling film/bags,newspapers"
6654,"whole milk,cream cheese ,specialty chocolate,candy"
6656,"UHT-milk,canned beer"
6660,"turkey,tropical fruit,pip fruit,onions,whipped/sour cream,pastry,semi-finished bread,potato products,coffee,salty snack,shopping bags"
6662,"whipped/sour cream,candy"
6663,misc. beverages
6664,brown bread
6665,"ham,chicken,other vegetables,processed cheese,white bread,detergent"
6666,"sausage,dessert,sliced cheese,brown bread,detergent,kitchen towels,pot plants,shopping bags"
6668,"citrus fruit,root vegetables,yogurt,hard cheese,fruit/vegetable juice"
6671,"pork,frozen potato products,rice,flower (seeds)"
6673,"brown bread,pastry,bottled water"
6675,"chocolate,pot plants,shopping bags"
6676,"frankfurter,yogurt,margarine,bottled water"
6678,"chicken,pip fruit,root vegetables,herbs,whole milk,frozen vegetables,domestic eggs"
6680,"hamburger meat,tropical fruit,root vegetables,other vegetables,yogurt,whipped/sour cream,cream cheese ,rolls/buns,baking powder"
6682,"finished products,pet care,soda"
6685,"bottled water,fruit/vegetable juice,white wine"
6686,"turkey,whole milk,domestic eggs,rolls/buns,flour,mustard,cereals,long life bakery product"
6687,"turkey,tropical fruit,whole milk,yogurt,beverages,hard cheese,cream cheese ,brown bread,baking powder,dog food,bottled water,soda,fruit/vegetable juice,canned beer,detergent,pot plants"
6688,"meat,turkey,hamburger meat,citrus fruit,pip fruit,whole milk,butter,yogurt,specialty cheese,rolls/buns,brown bread,Instant food products,bottled beer,specialty chocolate,newspapers"
6691,liquor
6692,"citrus fruit,whole milk,pot plants"
6693,whole milk
6694,"frankfurter,pip fruit,other vegetables,soda,bottled beer"
6699,"frankfurter,sausage,hamburger meat,pip fruit,other vegetables,whole milk,dessert,frozen meals,domestic eggs,soda"
6702,"pork,root vegetables,whole milk,pickled vegetables,coffee"
6709,"curd,whipped/sour cream,newspapers"
